"recordTime","hotArr.word","hotArr.word_scheme","hotArr.label_name","hotArr.num","hotArr.category","hotArr.note"
,"江苏是早睡早起的省","#江苏是早睡早起的省#","",202459,"情感","江苏是早睡早起的省"
,"SMTOWN前练习生与aespa合照","#SMTOWN前练习生与aespa合照#","新",195841,"艺人","SMTOWN前练习生与aespa合照"
,"2023高考倒计时100天","#2023高考倒计时100天#","新",193177,"教育,社会新闻","2023高考倒计时100天"
,"江西适龄女孩HPV疫苗将免费打","#江西适龄女孩HPV疫苗将免费打#","新",186493,"社会新闻","江西适龄女孩HPV疫苗将免费打"
,"王嘉尔 上海","王嘉尔 上海","",176042,"艺人","王嘉尔 上海"
,"宋亚轩张真源一起上学","#宋亚轩张真源一起上学#","",175856,"艺人","宋亚轩张真源一起上学"
,"苹果内部有一支神秘研发团队","#苹果内部有一支神秘研发团队#","",164304,"科技","苹果内部有一支神秘研发团队"
,"杨幂费加罗男士3月封面预告视频","#杨幂费加罗男士3月封面预告视频#","新",158301,"作品衍生","杨幂费加罗男士3月封面预告视频"
,"光渊 离家出走","光渊 离家出走","",147868,"影视","光渊 离家出走"
,"湖人创造本赛季最大逆转分差","#湖人创造本赛季最大逆转分差#","",146628,"体育","湖人创造本赛季最大逆转分差"
,"2女子饭店吃饭将餐具放地上喂狗","#2女子饭店吃饭将餐具放地上喂狗#","新",146114,"社会新闻","2女子饭店吃饭将餐具放地上喂狗"
,"大渊种","大渊种","",144355,"影视","大渊种"
,"必胜客回应崩了","#必胜客回应崩了#","新",138386,"游戏","必胜客回应崩了"
"1677478015891","谁砸了甘孜旅游我砸他饭碗","#谁砸了甘孜旅游我砸他饭碗#","",1270380,"旅游,社会新闻","谁砸了甘孜旅游我砸他饭碗"
,"光与夜之恋萧逸","光与夜之恋萧逸","新",1192022,"游戏","光与夜之恋萧逸"
,"又到了宜耕耘奋斗的春天","#又到了宜耕耘奋斗的春天#","新",1143228,"社会新闻","又到了宜耕耘奋斗的春天"
,"Angelababy诉香港娱记朱皮获赔","#Angelababy诉香港娱记朱皮获赔#","新",1109293,"艺人","Angelababy诉香港娱记朱皮获赔"
,"黄晓明期盼丫丫早日回家","#黄晓明期盼丫丫早日回家#","新",953885,"艺人","黄晓明期盼丫丫早日回家"
,"丫丫现身纽约时代广场大屏幕","#丫丫现身纽约时代广场大屏幕#","沸",930060,"社会新闻","丫丫现身纽约时代广场大屏幕"
,"建议农村推行低彩礼零彩礼","#建议农村推行低彩礼零彩礼#","",766503,"社会新闻","建议农村推行低彩礼零彩礼"
,"网传男生进女寝被抓喊我爸是干部","#网传男生进女寝被抓喊我爸是干部#","",661271,"教育,社会新闻","网传男生进女寝被抓喊我爸是干部"
,"利拉德71分","#利拉德71分#","新",459031,"体育","利拉德71分"
,"广西公安厅回应欠费48万被停电","#广西公安厅回应欠费48万被停电#","新",449523,"社会新闻","广西公安厅回应欠费48万被停电"
,"蔡天凤前夫一家4人不准保释","#蔡天凤前夫一家4人不准保释#","新",445339,"社会新闻","蔡天凤前夫一家4人不准保释"
,"赵露思做完美容后手舞足蹈","#赵露思做完美容后手舞足蹈#","新",445112,"艺人","赵露思做完美容后手舞足蹈"
,"为什么甘孜被爆负面反获好评如潮","#为什么甘孜被爆负面反获好评如潮#","新",436423,"社会新闻,旅游","为什么甘孜被爆负面反获好评如潮"
,"自动续费前5日应以显著方式提醒","#自动续费前5日应以显著方式提醒#","新",425201,"社会新闻","自动续费前5日应以显著方式提醒"
,"周杰伦演唱会门票","#周杰伦演唱会门票#","",392837,"音乐","周杰伦演唱会门票"
,"湿厕纸可以擦脸吗","#湿厕纸可以擦脸吗#","",379619,"社会新闻","湿厕纸可以擦脸吗"
,"未定事件簿","#未定事件簿#","新",361855,"游戏","未定事件簿"
,"五一假期可以拼出9天假","#五一假期可以拼出9天假#","热",323329,"社会新闻","五一假期可以拼出9天假"
,"重紫的腿没了","#重紫的腿没了#","",301444,"影视","重紫的腿没了"
,"HPV疫苗能约几价就打几价","#HPV疫苗能约几价就打几价#","",289861,"社会新闻","HPV疫苗能约几价就打几价"
,"郭富城方媛悼念蔡天凤","#郭富城方媛悼念蔡天凤#","热",285836,"社会负面,艺人","郭富城方媛悼念蔡天凤"
,"台独辜宽敏病亡","#台独辜宽敏病亡#","",265831,"社会新闻","台独辜宽敏病亡"
,"原来发疯真的有用","#原来发疯真的有用#","",260764,"幽默","原来发疯真的有用"
,"蔡天凤或因硬物撞击耳后致命","#蔡天凤或因硬物撞击耳后致命#","",258866,"社会负面","蔡天凤或因硬物撞击耳后致命"
,"iPhone15ProMax或半斤重","#iPhone15ProMax或半斤重#","新",253767,"科技","iPhone15ProMax或半斤重"
,"年轻人为什么不愿意拼凑长假","#年轻人为什么不愿意拼凑长假#","",247006,"社会议题","年轻人为什么不愿意拼凑长假"
,"名媛蔡天凤被杀案将5月8日再审","#名媛蔡天凤被杀案将5月8日再审#","新",244986,"社会负面","名媛蔡天凤被杀案将5月8日再审"
,"滑县通报一男子持刀将妻子杀害","#滑县通报一男子持刀将妻子杀害#","",238018,"社会负面","滑县通报一男子持刀将妻子杀害"
,"00后女生上班吃糖粘掉假牙","#00后女生上班吃糖粘掉假牙#","",227711,"社会新闻","00后女生上班吃糖粘掉假牙"
,"蔡天凤前夫父亲的情妇被捕","#蔡天凤前夫父亲的情妇被捕#","",227703,"社会负面","蔡天凤前夫父亲的情妇被捕"
,"狂飙麻子变成景点了","#狂飙麻子变成景点了#","新",227321,"影视","狂飙麻子变成景点了"
,"金智秀即将solo出道","#金智秀即将solo出道#","",221525,"音乐","金智秀即将solo出道"
,"唐嫣宋亚轩有何不可彩排","#唐嫣宋亚轩有何不可彩排#","新",199409,"综艺","唐嫣宋亚轩有何不可彩排"
,"李兰迪两部在播剧","#李兰迪两部在播剧#","新",197040,"影视","李兰迪两部在播剧"
,"核酸检测也能测出甲流病毒","#核酸检测也能测出甲流病毒#","",196926,"社会新闻","核酸检测也能测出甲流病毒"
,"光与夜之恋","光与夜之恋","新",192615,"游戏","光与夜之恋"
,"警方称蔡天凤案疑犯表现极不合作","#警方称蔡天凤案疑犯表现极不合作#","新",190367,"社会负面","警方称蔡天凤案疑犯表现极不合作"
,"必胜客 原神","必胜客 原神","",184698,"游戏,美食","必胜客 原神"
,"首个吃辣条的人找到了","#首个吃辣条的人找到了#","",181357,"社会新闻","首个吃辣条的人找到了"
,"夏花","夏花","新",169753,"影视","夏花"
,"奥司他韦","#奥司他韦#","",169373,"社会新闻","奥司他韦"
,"第一次被剧抛弃","#第一次被剧抛弃#","",166323,"影视,情感","第一次被剧抛弃"
,"iPhone15ProMax与14ProMax对比","#iPhone15ProMax与14ProMax对比#","",144306,"科技","iPhone15ProMax与14ProMax对比"
,"瞬息全宇宙","瞬息全宇宙","",144226,"影视","瞬息全宇宙"
,"capper巡演","capper巡演","新",138036,"音乐","capper巡演"
,"建议部分岗位向35岁以上群体倾斜","#建议部分岗位向35岁以上群体倾斜#","新",136657,"国内要闻","建议部分岗位向35岁以上群体倾斜"
,"蔡天凤被碎尸案今日提堂","#蔡天凤被碎尸案今日提堂#","",122852,"社会负面","蔡天凤被碎尸案今日提堂"
,"中国乒乓致敬运动员教练员家属","#中国乒乓致敬运动员教练员家属#","新",105599,"影视,体育","中国乒乓致敬运动员教练员家属"
,"INTO1就这样长大春日氛围感大片","#INTO1就这样长大春日氛围感大片#","新",101616,"作品衍生,时尚","INTO1就这样长大春日氛围感大片"
,"律师解读香港名媛蔡天凤被杀案","#律师解读香港名媛蔡天凤被杀案#","新",101082,"社会负面","律师解读香港名媛蔡天凤被杀案"
